# t [s], p1 [Pa], p2 [Pa], mobA [kg], immA [kg], dissA [kg], sealA [kg], mobB [kg], immB [kg], dissB [kg], sealB [kg], M_C [m], sealTot [kg], boundTot [kg]
1.6832423808e10, 4.0761689115308754e7, 3.487738081723468e7, 3.4839768706235364e7, 118504.4739308059, 4.32922653505517e6, 114817.99965425167, 479675.28676891996, 194807.83477001177, 1.3545051729527703e6, 0.010592422519925336, NaN, 285131.29374218313, 287.72446079992164
1.6855992e10, 4.076116011278634e7, 3.487683870716505e7, 3.4836471209279776e7, 120552.20842619198, 4.333296598806479e6, 114820.42554392549, 479671.36849808414, 193653.0616645839, 1.3544254196766021e6, 0.010592442675983095, NaN, 285136.98112512485, 291.6910300841542
1.6887548952e10, 4.0760632805132106e7, 3.487630110765298e7, 3.4833247982948944e7, 122515.58652781598, 4.337371926824561e6, 114822.85354530321, 479667.47914907057, 192489.78150910942, 1.3543574601013483e6, 0.010592463552674784, NaN, 285142.6687655515, 295.6910349821099
1.6919105904e10, 4.075993472439057e7, 3.487558478583599e7, 3.482905288381313e7, 125004.12428423081, 4.342841315695087e6, 114826.10813829007, 479662.32523800904, 190917.5899467868, 1.3542862774243755e6, 0.010592503551984106, NaN, 285150.29305252415, 301.0992964738525
1.6950662856e10, 4.075922903391899e7, 3.4874868929636344e7, 3.48249670995368e7, 127364.42433749407, 4.348323708929136e6, 114829.36408859745, 479657.2259801071, 189331.46509336063, 1.3542337794950975e6, 0.010592545367127, NaN, 285157.92118034296, 306.55559926844836
1.6982219808e10, 4.0758517640331686e7, 3.487415129181402e7, 3.482097925976003e7, 129607.87419648173, 4.353819344583843e6, 114832.62095259606, 479652.1815867373, 187732.06223833526, 1.3541990072542427e6, 0.010592589053424311, NaN, 285165.55148716195, 312.0569476715291
1.701377676e10, 4.075780106514871e7, 3.4873429954666324e7, 3.481707882442779e7, 131744.74514591225, 4.359328372334123e6, 114835.87839072572, 479647.1923023296, 186120.0201033048, 1.3541811374360227e6, 0.010592634669274415, NaN, 285173.18280904467, 317.6006850617654
1.7045333712e10, 4.0757097098147236e7, 3.4872715306836754e7, 3.481328139630841e7, 133797.1144033717, 4.364853134987332e6, 114839.14177034544, 479642.2337520079, 184497.04589607756, 1.3541814422414766e6, 0.010592682340866553, NaN, 285180.8450855792, 323.25892054055726
1.7076890664e10, 4.0756395735617355e7, 3.4872002343860134e7, 3.48095594416305e7, 135760.97911256924, 4.3703886168245105e6, 114842.40825558838, 479637.3250829759, 182863.26791053748, 1.3541983090753776e6, 0.010592732093861672, NaN, 285188.5146568079, 328.97379611665525
1.7108447616e10, 4.075567807202224e7, 3.487126582660152e7, 3.480585293965491e7, 137631.44396067888, 4.37594024963041e6, 114845.67901692083, 479632.47058120277, 181219.18226282237, 1.3542321687587139e6, 0.010592783930008419, NaN, 285196.2017516037, 334.7183941976358
1.7132015808e10, 4.075497381318247e7, 3.487055845984808e7, 3.480225635713373e7, 139434.45266042708, 4.381497746880089e6, 114848.95006495567, 479627.6631219817, 179565.21286933497, 1.354279874086624e6, 0.010592837992887806, NaN, 285203.8803075433, 340.51960011779977
1.7155584e10, 4.0754420503233016e7, 3.486999376523426e7, 3.4799594771764435e7, 140733.5736797057, 4.385653827423735e6, 114851.3914730102, 479624.12169483886, 178324.1079258251, 1.3543233082341512e6, 0.010592868551993779, NaN, 285209.6066759116, 344.80956430794413
1.7187140952e10, 4.07538815838206e7, 3.4869456116764806e7, 3.479697218189329e7, 142000.58795494147, 4.38981754191406e6, 114853.83375578457, 479620.5927234744, 177077.92279718095, 1.354374189846501e6, 0.010592900108073898, NaN, 285215.33739171934, 349.16731639009436
1.7218697904e10, 4.075315172977417e7, 3.486872194264173e7, 3.4793507434280396e7, 143633.92436339462, 4.395404556224039e6, 114857.10389045811, 479615.9239571835, 175400.1354854642, 1.3544553768237263e6, 0.010592959846627021, NaN, 285223.00872850104, 355.03629198018945
1.7250254856e10, 4.075246033043891e7, 3.486804233633122e7, 3.483737562614447e7, 97931.49289782903, 4.401005909234017e6, 114860.37574606865, 479611.2743347838, 173713.3901135328, 1.354549140547891e6, 0.010593022170313158, NaN, 285230.70120827714, 361.0628353493776
1.7281811808e10, 4.075181127983922e7, 3.486739726529386e7, 3.483612903362417e7, 97517.24766348157, 4.40645318230274e6, 114863.65330381364, 479606.63453489926, 172019.0480369876, 1.3546567024950986e6, 0.01059308720080055, NaN, 285238.45880090067, 367.28703882268235
1.731336876e10, 4.07511105909418e7, 3.486668349329376e7, 3.483483728977135e7, 97109.91868052844, 4.41189649704934e6, 114866.92694093578, 479602.09230287245, 170315.731409288, 1.3547755813666813e6, 0.010593154683611331, NaN, 285246.21828789636, 373.40024606659216
1.7344925712e10, 4.0750459431842476e7, 3.4866040082531884e7, 3.483356172605578e7, 96699.31879637919, 4.417358725020568e6, 114870.20559224887, 479597.54665492265, 168605.82219075513, 1.354906887461637e6, 0.010593225036651398, NaN, 285254.03814083606, 379.72773394443476
1.7376482664e10, 4.0749813062929615e7, 3.4865388459487155e7, 3.483226623164298e7, 96285.69592988916, 4.422833415616283e6, 114873.48580676713, 479593.05008126085, 166888.84691168807, 1.355049908828097e6, 0.010593298194120807, NaN, 285261.8896003284, 386.11754092304284
1.7408039616e10, 4.0749163534898475e7, 3.48647331636579e7, 3.48309501657681e7, 95869.03045574752, 4.428320686843124e6, 114876.76683334944, 479588.6018639452, 165165.00545996218, 1.3552041551432956e6, 0.010593374214924416, NaN, 285269.7704566529, 392.55456865979977
1.7431607808e10, 4.074850933359355e7, 3.4864073830475494e7, 3.4829613489264965e7, 95449.32572892253, 4.433820698889896e6, 114880.04830683277, 479584.202948959, 163434.5185915368, 1.3553692191746382e6, 0.010593453170080024, NaN, 285277.67880655674, 399.0335013070839
1.7455176e10, 4.07480178663595e7, 3.486357882058804e7, 3.482860374059182e7, 95134.18171292856, 4.437935412852027e6, 114882.49894627478, 479580.94527868385, 162138.50107524658, 1.3554983777182424e6, 0.010593498058007194, NaN, 285283.5988413659, 403.89455669140295
1.7486732952e10, 4.0747523327178046e7, 3.486308096981924e7, 3.48275824457215e7, 94817.35477897189, 4.4420572160650315e6, 114884.94969845969, 479577.71516388067, 160838.97201066557, 1.3556332910893355e6, 0.010593544214898444, NaN, 285289.53314435954, 408.7773269263244
1.7518289904e10, 4.074685541382978e7, 3.486240890741884e7, 3.482619393898695e7, 94390.14586747, 4.447588847922427e6, 114888.2316633332, 479573.4394534532, 159092.8810801446, 1.3558239741319413e6, 0.010593630821017273, NaN, 285297.5049791096, 415.3531889122571
1.7549846856e10, 4.0746181884679444e7, 3.486173131229884e7, 3.482478386252042e7, 93959.96779333237, 4.453133198307246e6, 114891.51371569143, 479569.2126141069, 157340.94524994018, 1.3560244420869574e6, 0.010593720653515533, NaN, 285305.50080265413, 421.96705702721323
1.7581403808e10, 4.07455027173526e7, 3.486104807714157e7, 3.482335209598949e7, 93526.84725832456, 4.45869019274445e6, 114894.79583577644, 479565.0340746276, 155583.38284777832, 1.3562344624669421e6, 0.010593813801878058, NaN, 285313.51998243324, 428.61871170521863
1.761296076e10, 4.074481803091952e7, 3.48603590849461e7, 3.482189812329614e7, 93090.80365052541, 4.464259772893014e6, 114898.07799787723, 479560.90370637586, 153820.40290222527, 1.356453819711735e6, 0.01059391035686195, NaN, 285321.5619218238, 435.30778636024485
1.7644517712e10, 4.074412810043384e7, 3.4859664610962e7, 3.482042438443181e7, 92651.87981674897, 4.469841708018144e6, 114901.3602147699, 479556.8208192394, 152052.20882849587, 1.356682318855413e6, 0.010594010411920998, NaN, 285329.6262426354, 442.0349456730789
1.7676074664e10, 4.0743441372888766e7, 3.485897392506421e7, 3.481893491459024e7, 92210.06157482411, 4.475436816716261e6, 114904.6436517953, 479551.59770473454, 150409.5185575434, 1.3567903538253775e6, 0.010594114104333793, NaN, 285337.71781813377, 448.8471549634018
1.7707631616e10, 4.074278923352202e7, 3.4858330120634474e7, 3.4817430446374625e7, 91765.387064148, 4.481045018637506e6, 114907.9284388219, 479543.5427966308, 148952.8065207323, 1.3567177594951035e6, 0.010594221643434773, NaN, 285345.837393647, 455.82301337970733
1.7731199808e10, 4.074214332652436e7, 3.485768551093504e7, 3.481590529442398e7, 91317.9186054201, 4.486665265959735e6, 114911.21309768815, 479532.82175547804, 147491.07049399184, 1.3566563482939769e6, 0.010594333011902964, NaN, 285353.9763312139, 462.84787832822013
1.7754768e10, 4.0741668664591745e7, 3.485719916462879e7, 3.4814727691626824e7, 90981.93919532927, 4.49087751731118e6, 114913.67100054453, 479523.3533794773, 146397.61113223067, 1.3566187547550884e6, 0.010594396397617098, NaN, 285360.0940241356, 468.17115092341453
1.7786324952e10, 4.074118791548621e7, 3.485671881550409e7, 3.481355709927929e7, 90644.72006416442, 4.495087906300894e6, 114916.12650255572, 479512.5060767613, 145301.33642767678, 1.3565863332759324e6, 0.01059446142164086, NaN, 285366.2003012823, 473.48105645275473
1.7817881904e10, 4.074055202318669e7, 3.485608086454589e7, 3.481198963499858e7, 90190.33236813395, 4.500739621525288e6, 114919.41687095287, 479495.56048142276, 143829.3413418318, 1.35655445333037e6, 0.010594582742177724, NaN, 285374.41369153425, 480.67968394926095
1.7849438856e10, 4.07399202046509e7, 3.4855442796007015e7, 3.476500401334933e7, 135142.71392635492, 4.5064024783043815e6, 114922.70984006624, 479476.2688403108, 142353.55248066346, 1.356534169090181e6, 0.010594708234178981, NaN, 285382.65711299813, 487.9494825720678
1.7880995808e10, 4.073928607041155e7, 3.485480227664058e7, 3.476365873785031e7, 134431.15828470528, 4.512074846374926e6, 114926.00403667663, 479454.676878904, 140873.82876348522, 1.3565248905768422e6, 0.010594837974864355, NaN, 285390.92175746494, 495.2612830200406
1.791255276e10, 4.07386471169419e7, 3.48541577597771e7, 3.476229387692539e7, 133715.35711396614, 4.517756906024234e6, 114929.2988896286, 479430.7685623178, 139390.16482145234, 1.3565263499720017e6, 0.010594972055550097, NaN, 285399.2060378037, 502.6088586655051
1.7944109712e10, 4.073802505775464e7, 3.48535439505531e7, 3.476091086093793e7, 132995.3349796491, 4.523449054769759e6, 114932.59385460318, 456172.8880796716, 161133.62266421336, 1.3565379280314918e6, 0.010595110663140889, NaN, 285407.5080267921, 510.0513602974083
1.7975666664e10, 4.073739924656226e7, 3.485291898685965e7, 3.475950914760878e7, 132271.14534741014, 4.529151213496384e6, 114935.88824853743, 456169.38389562746, 159616.21369907723, 1.3565596473708781e6, 0.010595253841719903, NaN, 285415.8256642755, 517.533340736663
1.8007223616e10, 4.073676399120466e7, 3.485228232913144e7, 3.475808791459891e7, 131542.83993354603, 4.534863371210853e6, 114939.18209289055, 456165.92057853, 158092.5203291191, 1.3565914758713113e6, 0.010595401681108594, NaN, 285424.1588862151, 525.0422901778406
1.8030791808e10, 4.073611937977791e7, 3.48516359205626e7, 3.475664664406051e7, 130810.47814507582, 4.540585475230117e6, 114942.47555566912, 456162.4974783013, 156562.73035633663, 1.3566333359432705e6, 0.010595554285974315, NaN, 285432.5078489631, 532.5774753100366
1.805436e10, 4.073563313983881e7, 3.485114810222092e7, 3.475555865362547e7, 130261.27487466669, 4.544864529916147e6, 114944.93482671081, 456159.9631292096, 155416.88373536986, 1.3566701536355747e6, 0.010595641065977804, NaN, 285438.751014454, 538.2199958426775
1.8085916952e10, 4.073514233835515e7, 3.485065545301712e7, 3.475445896075162e7, 129709.84122872044, 4.549149087469913e6, 114947.39397762103, 456157.45075887267, 154267.77534496208, 1.356712485654247e6, 0.010595729894293606, NaN, 285445.0029548714, 543.877540392241
1.8117473904e10, 4.073447729024717e7, 3.484998782085857e7, 3.475296511179272e7, 128967.57051479636, 4.554895755535166e6, 114950.68698160474, 456154.12551247823, 152723.46039741993, 1.3567789548993555e6, 0.010595894834057158, NaN, 285453.39120343776, 551.480847963892
1.8149030856e10, 4.0733818306754746e7, 3.484932043457895e7, 3.475152349203766e7, 128222.16220937153, 4.56065183968665e6, 114953.98489709538, 456150.8199861637, 151173.8907796423, 1.3568567203714391e6, 0.010596064978614388, NaN, 285461.81921002676, 559.1812903609831
1.8180587808e10, 4.073315405427859e7, 3.484865194513052e7, 3.4706463241175026e7, 171007.73548617473, 4.5664177440742375e6, 114957.28217516973, 456147.5585857414, 149619.5435012641, 1.3569438368260968e6, 0.010596240377260811, NaN, 285470.25327688124, 566.8918263301289
1.821214476e10, 4.0732491368296005e7, 3.484798286724356e7, 3.470512168227215e7, 170089.91995510034, 4.572192224858836e6, 114960.58200484072, 456144.32411477447, 148060.4220282014, 1.357041191290868e6, 0.01059642117714249, NaN, 285478.7151934565, 574.6696715036788
1.8243701712e10, 4.0731826873099945e7, 3.484731191668305e7, 3.470377778637402e7, 169169.35992200096, 4.577974055450108e6, 114963.88328391268, 456141.1236419125, 146496.43576889412, 1.3571483256938253e6, 0.010596607476933173, NaN, 285487.1956242188, 582.4902085642631
1.8275258664e10, 4.0731174302624084e7, 3.484666065035831e7, 3.470243279227384e7, 168246.06046239543, 4.583763407602212e6, 114967.18550279262, 456137.946861119, 144927.2671593067, 1.357264664467295e6, 0.01059679944152351, NaN, 285495.6928633819, 590.3893763505033
1.8306815616e10, 4.073059550370193e7, 3.4846120609176464e7, 3.470109314125219e7, 167320.07150143213, 4.589561031318853e6, 114970.48645638539, 456134.75628197007, 143351.38635604887, 1.357388512677071e6, 0.010596997452982518, NaN, 285504.2020443569, 598.5461883779764
1.8330383808e10, 4.07300320055351e7, 3.48455728828534e7, 3.4699758089519106e7, 166391.4306348583, 4.595366709387046e6, 114973.78521005428, 456131.5951008615, 141769.58486738917, 1.3575202795256637e6, 0.010597201471750188, NaN, 285512.7198379271, 606.7988709978424
1.8353952e10, 4.072960745061438e7, 3.48451530946289e7, 3.469876288143579e7, 165696.42444078234, 4.599707000382509e6, 114976.24736727592, 456129.2546723499, 140585.17490734486, 1.3576232828691087e6, 0.010597317509203577, NaN, 285519.08517848357, 612.9866116705961
1.8385508952e10, 4.072917746496894e7, 3.484472588628197e7, 3.4697768681116864e7, 164999.98384064375, 4.604051488141183e6, 114978.70860516504, 456126.9347679317, 139397.85999742008, 1.3577309689613478e6, 0.010597436091184718, NaN, 285525.4559684525, 619.1930634481377
1.8417065904e10, 4.0728602960384e7, 3.484415604367874e7, 3.469643894073882e7, 164064.9323960917, 4.609876125695795e6, 114982.00369327501, 456123.85146068817, 138062.4993527183, 1.3576231015931114e6, 0.010597655467148527, NaN, 285533.9982148052, 627.6028020500556
1.8448622856e10, 4.072803172203107e7, 3.484358584018368e7, 3.46951179480892e7, 163127.45012487756, 4.615708723990246e6, 114985.29955725494, 456120.80182128603, 136785.20285115234, 1.3574613658702334e6, 0.010597881215843295, NaN, 285542.563540028, 636.0691806383119
1.8480179808e10, 4.072746339928551e7, 3.48430152641958e7, 3.469380428938802e7, 162187.60992118472, 4.62154869768337e6, 114988.59711666878, 456117.7842771171, 135499.7999707856, 1.3573128685650635e6, 0.0105981134500504, NaN, 285551.1594461645, 644.5889300157561
1.851173676e10, 4.072689389966411e7, 3.4842442610886246e7, 3.469248781482242e7, 161245.5996858698, 4.6273947118429e6, 114991.89562775278, 456114.8020190428, 134206.33200282586, 1.3571772119859245e6, 0.010598352279304476, NaN, 285559.7801086096, 653.1486227382118
1.8543293712e10, 4.072632499821963e7, 3.484187145175455e7, 3.4691168180871874e7, 160301.5274010863, 4.633246727838907e6, 114995.19491772597, 456111.01225906005, 132985.35403412796, 1.3569741885243766e6, 0.010598597839892133, NaN, 285568.42459695484, 661.7689130544851
1.8574850664e10, 4.0725763213889666e7, 3.484130947968493e7, 3.4689846183525465e7, 159355.2021706371, 4.639105070942216e6, 114998.49493354927, 456103.86065700976, 132004.38855104608, 1.3565379363968465e6, 0.010598850285170307, NaN, 285577.0914181171, 670.4876589122415
1.8606407616e10, 4.0725200790122144e7, 3.484074507786843e7, 3.468852060065534e7, 158406.671246088, 4.6449695226832805e6, 115001.79528281363, 456093.52190234413, 131016.35657373116, 1.3561164664003188e6, 0.010599109670762866, NaN, 285585.7795000156, 679.2272830943775
1.8629975808e10, 4.072463505731992e7, 3.484017695458365e7, 3.468718977851014e7, 157455.97438246827, 4.650839899062924e6, 115005.09584352978, 456080.1362116302, 130021.35461646858, 1.355709584987108e6, 0.010599376118650155, NaN, 285594.4883939272, 687.9971137326427
1.8653544e10, 4.072422047761567e7, 3.483975711803796e7, 3.468620679476738e7, 156784.05756274392, 4.655189578053446e6, 115007.56368154244, 456068.4813482168, 129274.72276712704, 1.3554147498063855e6, 0.01059952752167236, NaN, 285601.0186075483, 694.6191164740213
1.8685100952e10, 4.072381881684867e7, 3.483936582125833e7, 3.468519765459408e7, 156146.65246056474, 4.659504461616736e6, 115010.0304787955, 456055.2350010111, 128523.70650263576, 1.3551271209901117e6, 0.010599682000697148, NaN, 285607.54877151235, 701.2813449914946
1.8716657904e10, 4.0723281508604676e7, 3.483883272645031e7, 3.468384779848501e7, 155290.4251108687, 4.665288977032835e6, 115013.33289622958, 456034.76052311255, 127511.33254436323, 1.3547556744036244e6, 0.010599966733054104, NaN, 285616.3122983704, 710.2498952008826
1.8748214856e10, 4.072273828627338e7, 3.48382910566226e7, 3.4682492437747404e7, 154431.32228175725, 4.67107987109279e6, 115016.6346297811, 456011.64581450395, 126492.10529972836, 1.354397823188479e6, 0.01060025899275485, NaN, 285625.09294733155, 719.2544468442677
1.8779771808e10, 4.0722179007373765e7, 3.483772726600276e7, 3.468111243898704e7, 153569.08873496947, 4.676877986737399e6, 115019.93682415003, 455985.98553638963, 125466.18525652483, 1.3540539352449793e6, 0.010600558860971266, NaN, 285633.8949390233, 728.2675137327531
1.881132876e10, 4.0721627111730374e7, 3.483717988977112e7, 3.4679741441422164e7, 152704.34622242796, 4.682680952289564e6, 115023.23873778625, 455957.81771460146, 124433.91795426267, 1.353723326365983e6, 0.010600866543103592, NaN, 285642.7121419527, 737.3468939060649
1.8842885712e10, 4.0721071823436186e7, 3.483662546824198e7, 3.467836285538939e7, 151836.83143010718, 4.688489832853766e6, 115026.54040760726, 455927.1959363381, 123395.17795880469, 1.3534059818180925e6, 0.010601182133130018, NaN, 285651.5462219821, 746.4628535477854
1.8874442664e10, 4.072051235110957e7, 3.483606629120663e7, 3.467697590748944e7, 150966.59122146206, 4.694304443084679e6, 115029.84196945994, 455894.12990996777, 122350.11724712531, 1.353101863253094e6, 0.010601505757841702, NaN, 285660.3970374541, 755.6151156429418
1.8905999616e10, 4.0719966288119644e7, 3.4835527649806656e7, 3.467557878729712e7, 150093.38600644193, 4.700124222176745e6, 115033.14307727627, 455858.63662019686, 121297.87885875441, 1.3528103238620688e6, 0.010601837614730401, NaN, 285669.26427905436, 764.8519475954029
1.8929567808e10, 4.071942423907466e7, 3.4834974245575994e7, 3.4674212261024125e7, 149216.48529422318, 4.705954188384591e6, 115036.45063920564, 409223.98398246424, 166838.10971224768, 1.3525346753466993e6, 0.01060217779429124, NaN, 285678.1767121119, 774.1965976890011
1.8953136e10, 4.071902575818138e7, 3.483454599226925e7, 3.467322350051533e7, 148558.92118183343, 4.71031812966783e6, 115038.93149867005, 409222.48950842395, 166020.00415659434, 1.3523403818992649e6, 0.01060237088927407, NaN, 285684.887141727, 781.2854067276334
1.8984692952e10, 4.071864749539883e7, 3.4834171192531645e7, 3.467218603598172e7, 147899.45671228098, 4.7146763157316465e6, 115041.41138453025, 409221.00893598475, 165196.47474221553, 1.3521525070901501e6, 0.010602567567471449, NaN, 285691.5837612905, 788.3982236475897
1.9016249904e10, 4.071813890642396e7, 3.483365915851441e7, 3.467079474397745e7, 147012.61021231988, 4.72051603302731e6, 115044.73183996284, 409219.05311115674, 164085.6459785242, 1.3519137139907214e6, 0.010602928969893278, NaN, 285700.56656754966, 797.9410888999653
1.9047806856e10, 4.071762413467522e7, 3.483314239160954e7, 3.4669400011923805e7, 146121.77815430117, 4.726359972126204e6, 115048.05190355371, 409217.1205317159, 162966.49772511295, 1.3516875680476069e6, 0.010603299055530483, NaN, 285709.56219798105, 807.5108776734329
1.9079363808e10, 4.0717036316691674e7, 3.4832532561312914e7, 3.4668020655442774e7, 145226.8896035772, 4.732203301279094e6, 115051.36993870836, 409215.2511441726, 161839.58898714685, 1.3514742185528185e6, 0.01060367767667322, NaN, 285718.5636818538, 816.8967745301303
1.911092076e10, 4.071650528510922e7, 3.483202060569121e7, 3.466661781317622e7, 144328.17472965992, 4.738055130000989e6, 115054.68972451321, 409213.3612550017, 160704.44000036345, 1.3512732104962864e6, 0.01060406541213071, NaN, 285727.5858208927, 826.5056524714475
1.9142477712e10, 4.071597662655944e7, 3.483149331450264e7, 3.466521323620309e7, 143425.82790328513, 4.74391085444498e6, 115058.00914505501, 409211.49520912586, 159561.26682660155, 1.3510844316488947e6, 0.010604462226487903, NaN, 285736.6218348984, 836.1597452397538
1.9174034664e10, 4.071544258478427e7, 3.4830959198150955e7, 3.466379564547696e7, 142518.99841643142, 4.749771287757714e6, 115061.32805974607, 409209.6506104774, 158410.2493115332, 1.3509077961707716e6, 0.010604868233531217, NaN, 285745.66995896085, 845.8468082653077
1.9205591616e10, 4.071490735399735e7, 3.483042565564064e7, 3.466237418170627e7, 141608.42458187533, 4.7556355255899355e6, 115064.64651822345, 409207.8248679082, 157251.43710503416, 1.3507431463248827e6, 0.010605283571447834, NaN, 285754.73003689636, 855.5778026264865
1.9229159808e10, 4.071437652777932e7, 3.48298992077328e7, 3.466094710446464e7, 140694.0507745979, 4.761503481191212e6, 115067.96444152325, 409206.0150267456, 156084.80252134896, 1.3505902579526287e6, 0.0106057083907345, NaN, 285763.80153206043, 865.3683562793138
1.9252728e10, 4.07139870388516e7, 3.482948799969379e7, 3.465992829099323e7, 140008.6576368775, 4.765895653563932e6, 115070.45121844263, 409204.6502466761, 155211.48558787303, 1.3504861578317839e6, 0.010605949253264241, NaN, 285770.62531499873, 872.8007837879956
1.9284284952e10, 4.071361936046492e7, 3.4829133818585664e7, 3.465884752091626e7, 139321.35413028876, 4.7702831050625e6, 115072.9353065779, 409203.2979921516, 154332.8905522475, 1.3503872524363028e6, 0.010606194202018292, NaN, 285777.42982099135, 880.2634960824573
1.9315841904e10, 4.0713097013446085e7, 3.482860989732521e7, 3.465737869026111e7, 138397.313006891, 4.776160661461544e6, 115076.25751296124, 409201.5307156136, 153149.0353465768, 1.350265370397189e6, 0.010606643112255308, NaN, 285786.5375693078, 890.182017789849
1.9347398856e10, 4.071256040238976e7, 3.482807652604673e7, 3.465590363463566e7, 137469.31556708773, 4.782042238495889e6, 115079.57729837841, 409199.7865625719, 151957.6227346461, 1.3501544580171295e6, 0.010607101863995917, NaN, 285795.6557176099, 900.1072558456165
1.9378955808e10, 4.071199628491466e7, 3.482750647539733e7, 3.465441328446529e7, 136537.03923696032, 4.787927720035097e6, 115082.89637039237, 409198.07344546734, 150758.98040788958, 1.3500551556512306e6, 0.010607570513071264, NaN, 285804.78496739286, 909.9993499027596
1.941051276e10, 4.0711445170310855e7, 3.482696463584016e7, 3.4652921711636394e7, 135601.31999518402, 4.793816349355601e6, 115086.21459845794, 409196.36990428565, 149553.45473487867, 1.3499668866027226e6, 0.010608049326343124, NaN, 285813.9223779465, 919.9697518687019
1.9442069712e10, 4.071089563969237e7, 3.4826420297771335e7, 3.465142098212169e7, 134661.67979731906, 4.799708577541715e6, 115089.53199098162, 409194.5219552151, 148340.81450333755, 1.349889798218957e6, 0.010608538401116285, NaN, 285823.0689450177, 929.9872782457056
1.9473626664e10, 4.071034663464886e7, 3.482587610593926e7, 3.464991055377219e7, 133718.1923346319, 4.805604184747276e6, 115092.84856976631, 409192.59485423454, 147121.1913779465, 1.3498237960182494e6, 0.010609037866948888, NaN, 285832.22460787365, 940.0524370647423
1.9505183616e10, 4.070979271769992e7, 3.4825324266150415e7, 3.464839001870242e7, 132770.86163336714, 4.811502988239809e6, 115096.16447062592, 409190.5825841319, 145894.84452030153, 1.3497689260187985e6, 0.010609547826965701, NaN, 285841.3894208261, 950.1481430538571
1.9528751808e10, 4.0709234060796306e7, 3.482476701258524e7, 3.4646858814999126e7, 131819.65869382146, 4.817404884664139e6, 115099.47993407032, 409188.48680164583, 144661.93659878263, 1.3497251793356184e6, 0.010610068399090273, NaN, 285850.5637253812, 960.2743596004738
1.955232e10, 4.0708814403353825e7, 3.482434809056267e7, 3.4645709053370304e7, 131107.09734841346, 4.821814352762266e6, 115101.9555289686, 409186.8761115487, 143737.54420716854, 1.349698695145564e6, 0.010610363179907305, NaN, 285857.4197389755, 967.8540136815898
1.9583876952e10, 4.070839256537256e7, 3.482392685973031e7, 3.4644552952796176e7, 130392.37440120568, 4.826225448727014e6, 115104.43101793875, 409185.22134776076, 142809.6070721752, 1.349678382312433e6, 0.010610662452353406, NaN, 285864.2811781175, 975.4512047125451
1.9615433904e10, 4.07078241557641e7, 3.4823359082760595e7, 3.464299312220674e7, 129431.5162109086, 4.832134563715899e6, 115107.74592503671, 409182.93019249587, 141560.891739175, 1.3496621921945931e6, 0.010611209956436142, NaN, 285873.47951599944, 985.6554189276816
1.9646990856e10, 4.070725250476942e7, 3.482278782579492e7, 3.4641421175282575e7, 128466.78532003044, 4.838046392583101e6, 115111.06081891619, 409180.5664853037, 140306.04391555424, 1.3496569426842413e6, 0.01061176847794543, NaN, 285882.68752750795, 995.8916964164704
1.9678547808e10, 4.0706677812174715e7, 3.482221333147591e7, 3.4639836759174705e7, 127498.1782236165, 4.843960883205337e6, 115114.37574290896, 409178.1339007138, 139045.16614618653, 1.3496625629164544e6, 0.01061233812985658, NaN, 285891.9051253816, 1006.1603709068195
1.971010476e10, 4.070610018262767e7, 3.48216357985426e7, 3.463823963425137e7, 126525.69411126638, 4.849877946792035e6, 115117.69072531156, 409175.63584403525, 137778.35585828827, 1.3496789782548903e6, 0.010612919023597851, NaN, 285901.13217872893, 1016.4615250797109
1.9741661712e10, 4.0705519693088755e7, 3.4821055321667835e7, 3.463662957714712e7, 125549.32508274534, 4.855797532315812e6, 115121.00579589342, 409173.0756060803, 136505.70819771267, 1.349706114278856e6, 0.010613511269194508, NaN, 285910.36856354383, 1026.7951610179236
1.9773218664e10, 4.070493896292099e7, 3.482047587210439e7, 3.463500661939341e7, 124569.07136861456, 4.861719603860833e6, 115124.32096837841, 409170.46083062195, 135227.24906504963, 1.3497438518698222e6, 0.010614114986514002, NaN, 285919.61411042186, 1037.1695199981395
1.9804775616e10, 4.070434380630431e7, 3.4819864187547475e7, 3.46333811318467e7, 123584.42465591655, 4.867648892517689e6, 115127.64272087645, 409167.7334701901, 133944.65451944142, 1.3497945775447513e6, 0.010614730190488638, NaN, 285928.8945873484, 1047.5922606893776
1.9828343808e10, 4.0703810737757415e7, 3.481936719543994e7, 3.463172256646545e7, 122596.30079139392, 4.873576088508106e6, 115130.96183772727, 409165.0637418371, 132654.9216648273, 1.3498539347566983e6, 0.010615357306758057, NaN, 285938.16542437545, 1058.1913777255875
1.9851912e10, 4.070341186495236e7, 3.481897497977881e7, 3.463047840516428e7, 121856.12098923161, 4.878004540852088e6, 115133.4389166517, 409163.05686908495, 131688.15016412773, 1.34990354427981e6, 0.010615712081386314, NaN, 285945.09021436726, 1066.1246113400618
1.9883468952e10, 4.070300711952762e7, 3.481857444469817e7, 3.462922848612866e7, 121113.76327830821, 4.882434604357734e6, 115135.9148160216, 409161.02824010403, 130718.03103801211, 1.3499585801465816e6, 0.010616071798302974, NaN, 285952.0171750839, 1074.0697063384787
1.9915025904e10, 4.0702459146188766e7, 3.481803111906027e7, 3.462752710097273e7, 120115.44333252806, 4.888369755576284e6, 115139.22933202733, 409158.27995470277, 129412.69366783008, 1.3500421642596999e6, 0.010616728559004961, NaN, 285961.30002077075, 1084.7368951429683
